latitude,longitude,population
40.456986,-90.6681,21632
40.776079,-90.1938,934
40.503305,-90.41808,402
40.734056,-90.82654,387
40.918849,-90.64466,12224
41.200936,-90.45631,1092
41.100353,-90.46726,360
41.069414,-90.24177,1176
41.254936,-90.40384,134
40.957929,-90.93608,2531
40.614899,-90.47345,640
40.696535,-90.82607,152
41.105401,-90.38717,779
40.70595,-90.65724,1819
40.740729,-90.37946,397
40.581413,-90.7612,239
41.095037,-90.80998,396
40.500643,-90.31576,854
40.777241,-90.76454,302
40.999497,-89.65429,158
40.727428,-90.91347,1403
40.368358,-90.42469,594
41.09638,-89.86649,2120
40.292388,-90.42833,975
41.025484,-90.08422,714
41.195087,-90.57923,1535
41.030951,-90.29705,1210
40.929497,-90.01888,995
41.183299,-90.27637,987
41.068691,-89.76033,2091
40.234249,-90.32941,2020
40.850381,-89.11878,693
40.816162,-89.84131,3166
40.466397,-90.09632,242
40.552853,-90.02794,18717
40.914377,-89.50654,10776
40.490965,-90.03285,140
40.849036,-89.65554,5357
40.936244,-89.62,1210
40.776845,-89.7401,1653
40.780415,-89.95565,2665
40.718228,-89.27153,6126
40.68847,-90.02166,3375
40.35756,-89.82389,818
40.577778,-89.8297,2172
40.40943,-89.65687,1942
40.590353,-89.54053,1496
40.690205,-89.78042,2925
41.113829,-89.38486,3019
40.558329,-89.76891,214
41.030697,-89.38586,2993
40.975736,-89.23943,170
40.39309,-90.13748,4021
40.392048,-89.99885,42
40.688615,-90.24422,669
40.873236,-89.37082,722
40.442037,-89.78797,4430
40.619174,-89.72628,3549
40.784412,-89.40841,10168
40.613788,-89.46031,17036
40.817587,-89.56654,166
40.567088,-89.63382,43422
40.935608,-89.76802,3092
41.198061,-89.43131,736
40.795911,-89.19419,2911
40.489747,-90.05501,533
40.49271,-89.65194,1002
41.036199,-89.48336,1814
40.340202,-89.90929,859
40.513656,-89.47408,4029
40.691022,-89.89138,1198
40.920631,-89.29547,1786
40.701037,-89.44294,20436
40.796752,-90.02866,1070
40.677987,-89.60864,758
40.712887,-89.57904,19252
40.709237,-89.63633,33582
40.678037,-89.62737,18461
40.699137,-89.60972,9737
40.642049,-89.67147,10414
40.643846,-89.59908,4970
40.683387,-89.54493,23695
40.755343,-89.59799,34495
40.764368,-89.6448,18547
40.477286,-88.99592,37270
40.459584,-88.96939,35552
40.553838,-88.5101,383
40.341123,-89.32028,645
40.434885,-88.62237,636
40.256893,-89.25013,2340
40.336763,-88.52604,636
40.600045,-89.13627,1308
40.740106,-88.70948,2804
40.145501,-88.96776,10275
40.56944,-88.62727,1413
40.619306,-89.22353,1118
40.537652,-88.73274,369
40.607615,-88.49,224
40.528515,-89.19057,2095
40.615875,-89.32778,1074
40.369256,-89.54251,3024
40.193547,-88.79575,386
40.395487,-88.8498,1379
40.450325,-88.72052,543
40.731662,-89.03978,4455
40.741158,-88.51546,4948
40.882858,-88.85739,1733
40.756972,-88.40479,1938
40.628105,-89.28004,911
40.877451,-88.7778,255
40.740729,-88.88791,2002
40.32122,-88.97442,4227
40.422027,-89.42614,1560
40.627948,-88.97711,2538
40.091729,-89.10358,692
40.122884,-88.85664,116
40.345004,-88.75786,4095
40.63872,-88.7923,2903
40.321811,-89.15864,1283
40.533634,-89.34345,4045
40.027071,-88.96715,2069
40.52835,-88.84075,66
40.431577,-89.32013,1525
40.893593,-89.03266,2691
40.515485,-88.98629,45384
40.884053,-88.63376,14605
40.885397,-88.39957,684
40.430727,-88.52548,1095
40.738973,-89.13579,591
40.399689,-89.06088,352
40.584937,-88.38028,561
40.426186,-89.2107,1099
40.653799,-88.39026,264
40.574936,-88.88696,1417
40.240627,-88.96635,1046
40.242378,-89.1087,677
40.109647,-88.21246,29293
40.121648,-88.17649,16500
39.909736,-87.93384,353
40.293159,-87.61401,852
40.27363,-87.88919,403
39.918042,-88.56139,2137
40.231345,-87.58163,1275
40.112616,-88.3708,167
39.91613,-88.00203,489
40.059068,-87.70376,2865
39.889596,-88.72633,1726
40.114931,-88.24322,33628
40.108631,-88.2733,28901
40.126854,-88.29315,15152
40.020978,-88.72247,567
40.2159,-87.78418,147
40.133786,-87.62898,39096
40.096186,-87.64569,2091
40.175463,-87.6124,7795
40.139336,-88.62966,611
40.310244,-88.30526,713
40.039632,-87.83052,1380
40.251945,-88.65279,2955
40.313921,-88.3742,2106
40.126299,-87.86871,1010
40.376141,-88.4135,1822
39.97412,-87.63138,5319
40.310063,-88.01922,1200
40.306282,-87.70192,220
40.028716,-87.9576,1774
39.92804,-87.73629,442
39.950391,-88.43939,542
39.901988,-88.07537,277
40.205916,-88.40295,10655
40.213607,-88.5296,1524
39.919693,-88.67859,56
40.0334,-88.57375,6718
40.11594,-87.84208,179
40.121098,-87.74657,2895
40.149486,-87.96347,1276
40.296282,-87.95553,548
39.907919,-88.27977,886
39.989282,-88.15174,1580
40.306774,-87.80716,1408
40.307065,-88.15575,14239
39.90241,-87.62722,1274
40.192015,-87.97138,210
39.945328,-88.36389,696
40.124202,-88.03401,5041
40.061694,-88.25023,4249
40.107548,-88.42487,743
39.907331,-87.82587,868
40.004053,-88.07693,1560
40.243692,-88.17296,1550
39.981936,-88.2532,3355
40.119483,-88.75367,665
40.040115,-87.63685,4595
40.10311,-88.49744,1202
39.676634,-88.30284,4383
39.704391,-88.45985,4149
39.529566,-88.03349,1458
39.809929,-88.45309,1888
39.639487,-88.74383,1854
39.706131,-87.91691,670
39.783794,-88.13861,824
39.496547,-88.17348,24346
39.786334,-87.66325,2648
39.719012,-88.82227,966
39.45274,-88.5144,766
39.806718,-88.6087,741
39.685822,-88.11971,552
39.59477,-88.34792,1243
39.797661,-87.87017,500
39.556054,-87.92289,1345
39.800512,-88.71835,332
39.724744,-88.62995,2784
39.474889,-88.37421,22312
39.805101,-87.81014,272
39.801562,-88.07823,81
39.802798,-87.99744,1388
39.655063,-88.01806,1908
39.608494,-87.69958,13835
39.646359,-87.86014,110
39.582494,-88.6021,7199
39.793493,-88.29184,6249
39.858506,-88.15018,2890
39.434148,-88.60033,1929
38.884434,-89.74886,1568
38.906065,-90.15909,34082
39.079147,-90.67372,481
39.092526,-89.8029,2186
38.912297,-90.043,10464
39.11204,-89.2134,402
39.038752,-90.13819,6616
38.968323,-90.58121,736
39.039382,-89.94935,4188
39.212833,-89.55969,560
39.301561,-90.41674,4002
39.081889,-89.37787,1339
38.905998,-90.08306,4264
39.017877,-89.46415,697
38.976011,-89.97461,911
38.997296,-90.3405,846
39.110422,-89.78428,104
38.868136,-90.08023,12587
38.819297,-89.9551,29933
39.241734,-90.54614,589
38.958848,-90.35383,1265
39.155608,-90.1649,128
39.103735,-90.54252,1174
39.114972,-89.28092,714
39.127717,-89.8288,5110
38.75592,-89.97442,12083
38.947841,-90.2216,15694
38.91384,-90.57421,558
38.985138,-90.44563,1865
38.720938,-90.11431,46056
39.362285,-90.22147,2089
39.236358,-90.71359,561
38.889879,-89.84638,400
39.128014,-90.6159,1561
38.833898,-90.09533,1539
39.146809,-89.48442,6879
39.430595,-90.54502,562
39.205747,-89.40909,2958
39.114762,-90.32442,12256
39.322422,-90.64246,815
39.192501,-90.34541,891
39.179875,-89.65721,8877
38.967324,-89.76133,792
38.6565,-90.16643,576
38.6807,-90.15411,5890
38.78956,-89.77538,1346
38.726548,-89.9572,4428
39.188838,-90.14654,1229
39.235652,-90.62842,131
38.91973,-90.01241,2212
39.077557,-89.73423,3354
39.328077,-90.76896,64
38.964162,-89.68226,1215
39.299771,-89.2864,3693
39.031623,-89.5228,125
39.477337,-90.48002,113
39.115848,-90.13336,160
39.136284,-89.10348,2546
39.261499,-90.23039,304
39.481469,-90.33999,3298
39.354674,-89.19993,239
38.8494,-90.08536,1448
39.078047,-89.80626,32
38.996375,-89.57044,1604
38.828347,-90.05894,1876
39.011612,-89.78855,6790
39.130404,-89.49298,298
38.67065,-90.17052,1598
39.053344,-89.59324,329
39.433041,-90.40655,3115
39.068901,-89.85425,362
39.249272,-89.35236,1300
38.860447,-90.09418,10386
38.932347,-89.84608,2507
38.62855,-90.14609,8609
38.598175,-90.07575,10100
38.631383,-90.10008,10629
38.6151,-90.12675,10384
38.564451,-90.1628,18315
38.59035,-90.13276,9800
38.596199,-90.00227,14863
38.377193,-89.55998,1286
38.517125,-89.60258,1197
38.607817,-89.60516,956
38.178395,-89.84183,4156
38.535097,-89.46426,1461
38.605187,-89.43404,996
38.50046,-89.97654,19820
38.532311,-89.93996,22232
38.55615,-90.05078,17290
38.544298,-89.85054,5352
38.53895,-90.00104,26999
38.620018,-89.5305,5688
38.623384,-89.36368,6939
38.636749,-90.01763,7115
37.921816,-89.82842,6456
38.679282,-89.99407,31980
38.442906,-90.20775,10464
38.188624,-89.59789,3168
38.034281,-89.54537,779
38.526792,-90.19253,4740
38.535325,-90.21617,2136
38.011729,-89.89007,1169
38.092615,-89.93485,1402
38.425949,-89.90389,5601
38.200113,-90.2272,1393
38.554515,-89.5631,2452
38.889355,-89.40987,9898
38.752017,-89.67478,13601
38.540238,-89.26294,443
38.761214,-89.29128,793
38.601648,-89.81317,5353
38.303147,-89.79161,1135
38.260108,-89.73627,3932
38.481674,-89.79432,7351
38.463718,-90.09831,5875
37.988745,-90.00785,250
38.931719,-89.27132,1909
38.346578,-89.38453,5436
38.318253,-89.88852,3293
38.520285,-89.6807,4116
38.478,-89.67869,128
38.271313,-89.51773,732
38.589849,-89.91207,26223
38.439574,-89.5286,2005
38.006386,-89.61645,1581
38.780229,-89.5973,41
38.078231,-89.38796,8571
38.812744,-89.54888,3720
38.095119,-90.09885,1476
38.214515,-89.98785,6694
37.845454,-89.66878,492
38.706847,-89.77739,1718
38.647775,-89.20166,712
38.887748,-89.32248,647
38.399148,-89.99604,2913
38.122112,-89.71168,6454
38.002188,-89.66723,2975
38.596948,-89.75117,316
38.214035,-89.68346,613
38.611798,-89.67691,4598
38.725498,-89.88891,12383
38.299904,-90.30833,929
38.049616,-89.80775,400
38.325969,-90.14606,13985
39.929597,-91.37415,52578
40.223837,-90.93288,951
39.704649,-91.0368,2183
40.319528,-91.20483,360
39.756139,-90.89509,691
40.232385,-91.05746,739
40.513153,-91.12851,368
40.147818,-90.74246,255
40.020397,-91.07407,2286
40.414128,-91.11577,4385
39.817702,-90.66923,344
39.988988,-90.94976,1463
40.034398,-91.16278,495
40.421857,-90.80333,2584
40.630407,-91.15278,1673
40.396983,-91.25029,158
40.467994,-91.17125,75
39.98152,-91.25754,1321
40.112726,-91.02632,1105
39.71345,-90.72045,1783
40.402015,-91.33182,3679
39.709855,-91.22914,807
40.18275,-90.81819,208
39.700245,-91.14564,434
40.151799,-90.95426,157
39.876235,-91.1106,2185
40.180236,-91.37791,266
40.160393,-91.20372,639
40.094396,-91.26558,1812
39.563599,-90.64813,353
39.983824,-90.74134,5582
40.531825,-91.36598,1567
39.440654,-90.77809,887
39.599949,-91.09115,706
39.696523,-90.84253,297
40.587769,-91.26301,672
40.028595,-91.21286,141
39.813094,-91.25561,1732
39.469982,-90.63108,558
39.781349,-90.74617,413
39.606349,-90.78642,6334
39.795818,-91.16751,674
39.450931,-90.87779,1459
40.304799,-90.88699,1409
39.510835,-90.99193,664
40.240004,-91.35197,459
40.403553,-90.8834,285
39.983573,-90.8842,335
40.09625,-91.38474,1124
39.884796,-90.6289,934
40.314446,-91.40638,2237
40.233504,-91.19727,493
39.123807,-88.56,18811
38.528202,-87.72913,1089
39.062913,-88.73912,4075
39.138761,-87.83769,456
39.167788,-88.8255,1658
38.720425,-87.76815,3289
39.018987,-88.96134,2025
38.625864,-87.99407,400
39.299447,-87.99863,5015
38.755492,-87.95334,786
39.251624,-88.86505,1190
39.452478,-87.57092,684
39.01077,-88.428,1988
38.830182,-88.09218,758
38.913064,-88.66404,1231
38.869453,-87.66502,1868
39.25287,-88.13528,3210
39.228594,-88.98873,1200
39.139262,-88.14862,552
39.113033,-87.67563,1065
38.835884,-88.33505,469
39.190088,-88.2601,547
39.317235,-88.87876,446
38.738226,-87.65984,8034
39.393267,-88.28118,1470
39.396463,-87.69589,7330
39.32463,-87.86922,2535
38.95232,-88.62883,1645
39.272317,-88.75932,341
39.183055,-88.3404,1135
38.48679,-88.21636,427
39.32205,-88.45037,3715
38.974018,-88.17881,6252
39.006483,-87.90005,3208
38.72456,-88.08658,12009
39.006924,-87.6117,2233
38.588301,-88.03692,363
39.004728,-87.7495,11831
39.042992,-88.87463,2266
38.93148,-88.0252,251
38.596277,-87.65542,1152
39.194021,-88.6656,807
39.223922,-88.47715,1291
39.2807,-88.62403,1390
39.354837,-88.63491,948
38.732726,-87.85152,2617
39.125573,-88.45609,3691
39.273828,-88.25646,2452
39.35239,-88.33275,371
38.961799,-89.10978,10109
39.012089,-88.56383,1579
39.4505,-87.99681,993
38.868463,-88.05466,436
38.527107,-88.00583,1896
39.229885,-87.6664,1170
39.175832,-87.72312,393
39.038732,-88.31569,745
38.994595,-88.00464,945
39.122158,-88.01982,427
39.984292,-88.81584,1629
39.530502,-89.03829,1786
39.346468,-89.73278,177
40.139482,-89.2073,537
39.716269,-89.13269,1792
39.759905,-89.05465,298
39.861289,-89.37836,957
39.591537,-89.42755,240
40.05232,-89.18832,537
39.936817,-89.40159,119
39.824457,-89.45643,1490
39.828586,-88.92907,37431
39.840482,-89.00569,18497
39.844086,-88.95327,853
39.878041,-88.95637,36271
39.568077,-89.65467,1569
39.66363,-89.39224,1959
39.777583,-88.97972,51
39.442669,-89.64068,1031
39.529092,-88.7821,1228
39.925806,-88.95928,2547
39.642083,-89.65936,898
39.867151,-89.11324,125
39.359529,-89.52648,432
39.855984,-89.2487,1381
39.58755,-89.41265,1434
39.969864,-89.35051,57
39.965691,-89.15936,536
39.693983,-88.98068,1654
39.77386,-89.39012,1053
39.430427,-89.44719,1712
39.771541,-89.24331,812
39.993254,-89.29707,2370
39.777116,-88.87171,5749
39.617542,-89.00559,3046
39.838505,-89.15191,858
39.869841,-88.81261,1007
39.279357,-89.10462,499
39.93706,-88.86332,1768
39.476356,-89.21607,606
39.465887,-89.39095,480
39.3928,-89.08194,7716
39.580159,-89.54402,3483
39.312686,-89.59541,1392
39.85973,-89.52972,4691
39.71984,-89.51229,4912
39.409126,-88.80153,7684
39.638951,-89.18982,1178
39.548928,-89.29692,16213
39.588585,-89.44945,527
39.385344,-88.95588,1401
39.370091,-89.67132,552
39.940934,-89.06707,1655
39.754308,-90.02786,533
39.564501,-90.43698,241
39.883346,-90.39332,1187
39.891861,-90.03125,1989
39.982768,-89.68326,3436
39.588902,-89.75177,5442
40.167991,-90.16313,764
40.005505,-90.42314,7518
39.740558,-90.53937,1197
40.153557,-90.35255,630
39.909732,-89.68831,812
39.280289,-89.8757,8520
40.051603,-90.14057,1113
39.770936,-90.39307,1027
39.676558,-89.69902,9488
39.260146,-90.06937,619
39.817322,-90.36618,240
40.214759,-89.87721,739
40.02489,-89.46592,961
40.291512,-89.47436,755
39.609647,-90.08116,1453
40.04195,-90.46831,349
39.436584,-89.8028,3787
40.087711,-89.72066,1556
40.247835,-89.44123,397
40.296415,-90.05163,5798
39.348487,-90.08365,586
39.730234,-90.22941,27552
40.147371,-90.00698,709
40.149927,-89.36746,20752
39.669508,-89.84805,1387
39.544196,-90.32677,344
40.200537,-89.70427,3320
39.818631,-90.55791,1695
40.088774,-89.56744,695
39.487357,-89.99143,601
39.576392,-90.24769,1560
39.735761,-89.88669,2585
40.186852,-89.56053,737
39.397248,-89.80769,295
40.095009,-89.96998,621
39.429687,-90.01499,1509
40.008726,-89.85029,5960
39.847253,-89.88059,2512
40.134957,-90.55222,5083
40.29916,-89.60101,994
39.901588,-89.58805,3902
39.14665,-90.00059,2167
39.350726,-89.78689,160
39.944264,-89.93366,920
39.539071,-89.761,545
39.503383,-89.76667,4113
39.952909,-90.21218,2620
39.583983,-89.9396,2073
39.956803,-89.54209,1665
39.628929,-90.46107,3348
39.627307,-90.22101,443
39.80095,-89.64999,1168
39.819,-89.64379,39513
39.7715,-89.63612,31215
39.7778,-89.67982,41095
39.757896,-89.66363,27292
38.523736,-89.1257,24056
38.460331,-89.30296,919
38.375576,-88.07169,3438
38.735571,-88.91864,877
38.319427,-89.19145,1460
38.268959,-88.34267,219
38.218349,-88.73999,975
38.384799,-87.90949,394
38.000245,-88.92407,11159
38.362934,-88.72896,2095
38.452172,-87.9939,469
38.192726,-88.93138,1269
37.954727,-88.47128,698
38.378706,-87.97291,344
37.980455,-89.01261,475
38.247883,-88.22944,190
38.087838,-88.15583,7924
37.973175,-89.05291,2898
38.51684,-88.43531,1696
38.689663,-88.35141,1925
37.996241,-89.06852,223
38.160972,-88.03291,1243
38.190536,-88.62439,1523
37.999757,-88.50469,170
38.441538,-88.96888,1455
38.22669,-89.20884,642
38.011729,-89.24688,9717
38.361654,-88.16484,375
38.101667,-88.33357,1291
38.096551,-88.82763,776
38.374627,-88.35735,9098
38.857185,-88.7591,1487
38.667752,-88.48855,6744
38.460323,-88.37124,824
38.365545,-88.19454,135
38.257064,-88.00353,2266
38.149474,-88.89634,2738
38.436236,-89.16184,752
38.594744,-88.77464,2212
38.513119,-88.58911,665
38.423947,-88.6692,367
38.351613,-87.86464,232
38.516025,-88.91954,911
38.768452,-88.82814,1891
38.911662,-88.87747,113
38.806292,-88.48012,3123
38.090004,-88.53431,5575
38.041978,-88.73257,654
38.032574,-88.04663,185
38.219997,-88.3121,423
38.415676,-87.81077,10901
38.322558,-88.90842,24927
37.963264,-89.06906,1931
37.914363,-88.12264,654
38.696562,-88.23716,1897
37.971434,-88.30419,2619
38.614141,-89.04738,2182
37.877628,-88.29114,822
38.281485,-88.7909,1414
37.921795,-88.97892,73
38.751756,-89.09581,1248
38.282464,-89.19356,353
38.388876,-89.19244,598
38.578119,-88.49714,419
38.764802,-88.35875,108
38.875494,-88.89365,718
38.623789,-88.95361,11804
38.60823,-89.11963,2676
38.164136,-89.11908,584
38.085829,-89.04697,3130
38.859515,-89.054,850
38.374398,-88.53537,393
38.185822,-88.36923,343
38.127516,-89.22926,2136
38.455562,-88.8232,964
37.913984,-88.74922,2659
38.01492,-89.04226,558
38.804938,-89.08366,439
38.469244,-89.03707,992
38.212746,-89.03866,960
38.34239,-88.58448,2204
37.894496,-88.93037,12949
38.084617,-88.92096,327
38.335675,-89.04867,1933
38.661358,-88.64744,1480
37.707763,-89.19246,30067
37.571235,-89.33462,614
37.457806,-89.21408,7814
37.871546,-89.50721,2234
37.308412,-88.88076,505
37.140282,-88.58186,2793
37.477639,-89.02992,1179
37.025325,-89.18974,4033
37.782057,-89.12184,178
37.933269,-89.55501,731
37.692923,-88.65284,2563
37.766029,-89.08355,8596
37.495812,-88.16099,1159
37.540571,-89.25489,3193
37.804876,-89.08118,353
37.613705,-88.83922,2912
37.34,-89.03177,437
37.82526,-89.20301,2759
37.363981,-89.15783,2383
37.940448,-89.24091,355
37.501552,-88.58141,237
37.822259,-88.44456,6695
37.511139,-88.28284,1582
37.907619,-89.23151,1677
37.774517,-89.02583,1012
37.716434,-88.37184,1118
37.836537,-88.62298,2067
37.374723,-88.52571,3176
37.558235,-88.96661,2900
37.727109,-89.47618,413
37.239385,-88.95184,829
37.629601,-89.48077,777
37.342538,-88.73381,642
37.725834,-88.54208,14357
37.567779,-88.39925,608
37.804014,-89.02702,11853
37.835684,-89.14346,624
